#{"t_start": 1758580292.432392, "env_id": "None"}
r,l,t
-0.11,12,427.889734
-0.07,8,427.90558
-0.16,17,427.939883
-0.11,12,427.963335
-0.1,11,427.985128
-0.08,9,428.002632
-0.55,6,428.01445
-0.05,6,428.026197
-0.1,11,428.047545
-0.05,6,428.060407
-0.07,8,428.077431
-0.18,19,428.117764
-0.08,9,428.135241
-0.04,5,428.145687
-0.08,9,428.163907
-0.08,9,428.182138
-0.04,5,428.193282
-0.12,13,428.222709
-0.5,1,428.225012
-0.12,13,428.858182
-0.52,3,428.863935
-0.07,8,428.879883
-0.1,11,428.901269
-0.13,14,428.928447
-0.1,11,428.950814
-0.18,19,428.988786
-0.07,8,429.005516
-0.12,13,429.031207
-0.52,3,429.037172
-0.09,10,429.057455
-0.07,8,429.073039
-0.12,13,429.098814
-0.12,13,429.134505
-0.06,7,429.161045
-0.11,12,429.188374
-0.07,8,429.204555
-0.52,3,429.210572
-0.18,19,429.25281
-0.12,13,429.278179
-0.1,11,429.299721
-0.06,7,429.313857
-0.05,6,429.32607
-0.1,11,429.361229
-0.09,10,429.380761
-0.03,4,429.394084
-0.1,11,429.416587
-0.12,13,429.447658
-0.11,12,429.473018
-0.04,5,429.482957
-0.07,8,429.498522
-0.1,11,429.521123
-0.15,16,429.583915
-0.12,13,429.617478
-0.16,17,429.666661
-0.12,13,429.70396
-0.12,13,429.735228
-0.13,14,429.768302
-0.11,12,429.794273
-0.08,9,429.812981
-0.08,9,429.830938
-0.15,16,429.864385
-0.1,11,429.887675
-0.08,9,429.905857
-0.1,11,429.928578
-0.12,13,429.954571
-0.1,11,429.976906
-0.03,4,429.984864
-0.06,7,429.998577
-0.05,6,430.011374
-0.16,17,430.046153
-0.15,16,430.07797
-0.1,11,430.100051
-0.14,15,430.130925
-0.07,8,430.161491
-0.09,10,430.184937
-0.08,9,430.206479
-0.05,6,430.22061
-0.5,1,430.22338
-0.11,12,430.248605
-0.1,11,430.27148
-0.14,15,430.304226
-0.08,9,430.32444
-0.11,12,430.350285
-0.12,13,430.378824
-0.11,12,430.402221
-0.08,9,430.423071
-0.07,8,430.441019
-0.02,3,430.446256
-0.06,7,430.46194
-0.07,8,430.479574
-0.19,20,430.51987
-0.11,12,430.543057
-0.13,14,430.571853
-0.12,13,430.59886
-0.11,12,430.624726
-0.07,8,430.641014
-0.06,7,430.655528
-0.06,7,430.669468
-0.1,11,430.694732
-0.1,11,430.721258
-0.08,9,430.742855
-0.11,12,430.767828
-0.56,7,430.783034
-0.13,14,430.815547
-0.14,15,430.84534
-0.13,14,430.873021
-0.09,10,430.892329
-0.09,10,430.911923
-0.09,10,430.932049
-0.05,6,430.943871
-0.07,8,430.959004
-0.09,10,430.977939
-0.07,8,430.993761
-0.11,12,431.017238
-0.08,9,431.035231
-0.07,8,431.050211
-0.13,14,431.58001
-0.07,8,431.596235
-0.08,9,431.614479
-0.14,15,431.646559
-0.05,6,431.66027
-0.5,1,431.662605
-0.11,12,431.687712
-0.07,8,431.704707
-0.13,14,431.7374
-0.13,14,431.779572
-0.09,10,431.802901
-0.17,18,431.842448
-0.07,8,431.861415
-0.08,9,431.8826
-0.09,10,431.905056
-0.1,11,431.929826
-0.5,1,431.932132
-0.51,2,431.936021
-0.53,4,431.945267
-0.1,11,431.967725
-0.07,8,431.984218
-0.07,8,432.00078
-0.08,9,432.018959
-0.07,8,432.035361
-0.11,12,432.062565
-0.16,17,432.100074
-0.15,16,432.133103
-0.13,14,432.161197
-0.13,14,432.187754
-0.08,9,432.205392
-0.13,14,432.234157
-0.1,11,432.255076
-0.16,17,432.2883
-0.08,9,432.305775
-0.12,13,432.330281
-0.05,6,432.342221
-0.07,8,432.358094
-0.07,8,432.375236
-0.1,11,432.397796
-0.51,2,432.401896
-0.09,10,432.423726
-0.13,14,432.452386
-0.14,15,432.483227
-0.13,14,432.511753
-0.07,8,432.527344
-0.14,15,432.556315
-0.1,11,432.577827
-0.05,6,432.588837
-0.12,13,432.612989
-0.09,10,432.632341
-0.1,11,432.653333
-0.05,6,432.664975
-0.52,3,432.670721
-0.07,8,432.685872
-0.13,14,432.713413
-0.06,7,432.727744
-0.1,11,432.751454
-0.07,8,432.769456
-0.07,8,432.790231
-0.14,15,432.827686
-0.14,15,432.862792
-0.12,13,432.890874
-0.1,11,432.915316
-0.11,12,432.942564
-0.14,15,432.973964
-0.51,2,432.978135
-0.08,9,432.996897
-0.08,9,433.016734
-0.1,11,433.040611
-0.09,10,433.061657
-0.02,3,433.06806
-0.08,9,433.086502
-0.04,5,433.097405
-0.06,7,433.112474
-0.08,9,433.1336
-0.11,12,433.162334
-0.04,5,433.173389
-0.1,11,433.19984
-0.1,11,433.224818
-0.51,2,433.23001
-0.13,14,433.259908
-0.08,9,433.2797
-0.13,14,433.306571
-0.11,12,433.329699
-0.12,13,433.356076
-0.08,9,433.373508
-0.53,4,433.381
-0.06,7,433.394322
-0.08,9,433.411398
-0.11,12,433.4358
-0.13,14,433.467158
-0.14,15,433.49929
-0.08,9,433.517578
-0.11,12,433.543806
-0.07,8,433.559823
-0.53,4,433.568785
-0.1,11,433.590836
-0.06,7,433.606397
-0.06,7,433.621105
-0.07,8,433.638134
-0.03,4,433.64737
-0.1,11,433.671406
-0.07,8,433.68991
-0.05,6,433.702631
-0.09,10,433.722967
-0.06,7,433.738812
-0.07,8,434.327681
-0.15,16,434.361449
-0.12,13,434.388646
-0.51,2,434.39301
-0.14,15,434.426226
-0.06,7,434.442013
-0.09,10,434.463843
-0.08,9,434.481802
-0.07,8,434.497442
-0.06,7,434.511173
-0.06,7,434.523978
-0.1,11,434.545844
-0.01,2,434.54983
-0.09,10,434.570166
-0.1,11,434.594094
-0.09,10,434.615131
-0.51,2,434.618984
-0.13,14,434.650551
-0.11,12,434.676277
-0.14,15,434.708035
-0.15,16,434.743675
-0.09,10,434.765541
-0.06,7,434.779199
-0.09,10,434.799413
-0.12,13,434.825448
-0.14,15,434.856252
-0.14,15,434.888105
-0.15,16,434.925978
-0.51,2,434.930116
-0.08,9,434.950152
-0.12,13,434.977767
-0.14,15,435.010911
-0.08,9,435.031188
-0.13,14,435.061837
-0.08,9,435.081294
-0.08,9,435.101014
-0.09,10,435.122822
-0.16,17,435.156511
-0.09,10,435.176764
-0.06,7,435.190415
-0.5,1,435.19238
-0.05,6,435.204682
-0.18,19,435.241208
-0.07,8,435.257429
-0.11,12,435.282149
-0.07,8,435.298732
-0.07,8,435.315731
-0.08,9,435.334711
-0.16,17,435.371555
-0.08,9,435.390973
-0.1,11,435.414836
-0.09,10,435.437042
-0.5,1,435.439325
-0.12,13,435.465611
-0.09,10,435.485753
-0.07,8,435.5016
-0.14,15,435.532507
-0.11,12,435.557893
-0.1,11,435.579845
-0.14,15,435.611208
-0.53,4,435.620031
-0.53,4,435.629473
-0.06,7,435.645799
-0.08,9,435.666028
-0.09,10,435.686048
-0.08,9,435.705436
-0.5,1,435.707356
-0.11,12,435.736223
-0.15,16,435.777544
-0.04,5,435.789533
-0.13,14,435.823065
-0.05,6,435.836097
-0.09,10,435.857717
-0.52,3,435.864114
-0.07,8,435.880678
-0.15,16,435.927309
-0.15,16,435.989523
-0.11,12,436.015324
-0.08,9,436.034233
-0.15,16,436.067328
-0.1,11,436.089845
-0.11,12,436.113847
-0.17,18,436.148475
-0.08,9,436.166543
-0.1,11,436.187282
-0.13,14,436.216483
-0.16,17,436.252075
-0.07,8,436.268185
-0.08,9,436.2872
-0.12,13,436.314126
-0.11,12,436.339141
-0.06,7,436.353677
-0.08,9,436.372839
-0.53,4,436.381796
-0.07,8,436.398742
-0.07,8,436.415963
-0.17,18,436.451872
-0.08,9,436.469853
-0.08,9,436.486995
-0.12,13,436.512099
-0.14,15,437.460364
-0.13,14,437.487964
-0.13,14,437.514741
-0.08,9,437.531987
-0.1,11,437.555226
-0.08,9,437.572904
-0.07,8,437.588072
-0.55,6,437.600117
-0.05,6,437.611372
-0.07,8,437.627469
-0.1,11,437.649227
-0.15,16,437.681272
-0.14,15,437.726949
-0.09,10,437.74836
-0.07,8,437.765942
-0.07,8,437.782509
-0.53,4,437.790731
-0.5,1,437.792783
-0.08,9,437.811002
-0.04,5,437.821562
-0.07,8,437.838939
-0.14,15,437.873032
-0.12,13,437.899872
-0.14,15,437.931704
-0.07,8,437.948088
-0.09,10,437.969277
-0.2,21,438.016743
-0.09,10,438.037755
-0.07,8,438.055997
-0.09,10,438.076029
-0.17,18,438.111007
-0.12,13,438.135926
-0.05,6,438.147386
-0.11,12,438.170603
-0.11,12,438.194511
-0.07,8,438.210629
-0.13,14,438.239084
-0.06,7,438.252947
-0.14,15,438.282715
-0.08,9,438.300405
-0.08,9,438.317732
-0.5,1,438.319659
-0.5,1,438.32212
-0.5,1,438.324158
-0.13,14,438.351866
-0.07,8,438.367551
-0.09,10,438.387425
-0.1,11,438.408902
-0.02,3,438.414958
-0.14,15,438.444237
-0.09,10,438.464535
-0.09,10,438.484548
-0.08,9,438.504885
-0.05,6,438.516752
-0.07,8,438.531745
-0.04,5,438.541332
-0.1,11,438.562015
-0.08,9,438.579917
-0.12,13,438.60656
-0.07,8,438.622142
-0.11,12,438.646653
-0.06,7,438.661258
-0.13,14,438.687996
-0.09,10,438.707786
-0.1,11,438.729831
-0.16,17,438.762124
-0.12,13,438.78726
-0.15,16,438.817927
-0.13,14,438.844449
-0.08,9,438.862846
-0.52,3,438.869065
-0.09,10,438.891802
-0.17,18,438.942338
-0.12,13,438.975873
-0.1,11,438.998577
-0.15,16,439.03281
-0.12,13,439.06233
-0.2,21,439.108938
-0.1,11,439.132944
-0.09,10,439.154855
-0.09,10,439.174805
-0.09,10,439.194686
-0.1,11,439.217813
-0.13,14,439.245656
-0.08,9,439.2638
-0.04,5,439.273714
-0.1,11,439.295033
-0.11,12,439.319096
-0.14,15,439.350278
-0.1,11,439.372686
-0.06,7,439.385996
-0.11,12,439.411622
-0.08,9,439.431351
-0.07,8,439.446941
-0.12,13,439.472763
-0.06,7,439.485977
-0.07,8,439.501627
-0.04,5,439.511053
-0.06,7,439.524305
-0.14,15,439.554193
-0.1,11,440.121637
-0.09,10,440.144862
-0.09,10,440.168088
-0.09,10,440.189514
-0.05,6,440.202103
-0.08,9,440.221322
-0.07,8,440.238626
-0.12,13,440.266176
-0.54,5,440.276806
-0.16,17,440.311596
-0.07,8,440.329113
-0.06,7,440.344227
-0.12,13,440.368991
-0.1,11,440.391008
-0.11,12,440.414841
-0.05,6,440.426668
-0.09,10,440.445667
-0.13,14,440.473737
-0.07,8,440.489145
-0.1,11,440.510202
-0.1,11,440.532262
-0.05,6,440.544405
-0.11,12,440.568658
-0.12,13,440.593674
-0.16,17,440.627847
-0.52,3,440.633512
-0.13,14,440.660846
-0.08,9,440.678467
-0.17,18,440.71418
-0.07,8,440.729962
-0.12,13,440.755126
-0.08,9,440.772387
-0.08,9,440.790038
-0.07,8,440.806558
-0.1,11,440.828379
-0.08,9,440.846162
-0.55,6,440.858384
-0.08,9,440.877254
-0.17,18,440.916685
-0.08,9,440.939483
-0.11,12,440.965434
-0.08,9,440.983899
-0.13,14,441.014079
-0.11,12,441.038997
-0.53,4,441.046812
-0.12,13,441.072605
-0.15,16,441.104514
-0.12,13,441.130637
-0.04,5,441.143347
-0.16,17,441.182948
-0.5,1,441.185146
-0.08,9,441.205029
-0.09,10,441.225543
-0.12,13,441.251144
-0.07,8,441.268345
-0.12,13,441.295634
-0.08,9,441.314295
-0.08,9,441.332225
-0.12,13,441.359023
-0.15,16,441.390502
-0.06,7,441.404028
-0.07,8,441.419599
-0.16,17,441.452653
-0.09,10,441.475917
-0.08,9,441.493523
-0.15,16,441.525464
-0.09,10,441.545579
-0.08,9,441.563654
-0.09,10,441.583112
-0.15,16,441.614688
-0.07,8,441.630266
-0.53,4,441.637729
-0.08,9,441.655467
-0.14,15,441.685632
-0.07,8,441.700697
-0.04,5,441.710919
-0.13,14,441.738413
-0.09,10,441.758556
-0.11,12,441.781836
-0.56,7,441.798539
-0.09,10,441.81819
-0.1,11,441.839495
-0.18,19,441.944372
-0.03,4,441.963934
-0.08,9,441.995203
-0.1,11,442.029324
-0.13,14,442.061172
-0.12,13,442.087679
-0.14,15,442.121641
-0.07,8,442.13861
-0.07,8,442.156862
-0.15,16,442.19886
-0.14,15,442.233712
-0.1,11,442.258441
-0.16,17,442.292938
-0.09,10,442.31391
-0.08,9,442.85676
-0.16,17,442.890451
-0.12,13,442.916791
-0.08,9,442.935522
-0.13,14,442.963829
-0.07,8,442.98046
-0.1,11,443.001631
-0.14,15,443.030905
-0.13,14,443.058271
-0.1,11,443.081281
-0.13,14,443.109972
-0.07,8,443.127074
-0.08,9,443.14518
-0.5,1,443.147187
-0.11,12,443.173339
-0.17,18,443.207638
-0.12,13,443.235356
-0.17,18,443.274826
-0.11,12,443.299132
-0.13,14,443.327481
-0.09,10,443.34753
-0.1,11,443.369717
-0.07,8,443.385694
-0.1,11,443.408459
-0.05,6,443.420156
-0.52,3,443.425625
-0.07,8,443.440612
-0.08,9,443.459167
-0.09,10,443.480566
-0.5,1,443.482722
-0.56,7,443.497504
-0.06,7,443.511278
-0.15,16,443.543
-0.1,11,443.564117
-0.18,19,443.601495
-0.1,11,443.622977
-0.1,11,443.644565
-0.1,11,443.666055
-0.15,16,443.697258
-0.06,7,443.710825
-0.08,9,443.728388
-0.07,8,443.743517
-0.09,10,443.762296
-0.53,4,443.770188
-0.14,15,443.800148
-0.13,14,443.827421
-0.07,8,443.84325
-0.11,12,443.866652
-0.1,11,443.887636
-0.12,13,443.913453
-0.11,12,443.937512
-0.05,6,443.948972
-0.06,7,443.962608
-0.05,6,443.974102
-0.1,11,443.995332
-0.51,2,443.99963
-0.09,10,444.019186
-0.09,10,444.038549
-0.08,9,444.05567
-0.07,8,444.070646
-0.11,12,444.093678
-0.07,8,444.109265
-0.05,6,444.120701
-0.08,9,444.137737
-0.16,17,444.170143
-0.11,12,444.193045
-0.1,11,444.215202
-0.04,5,444.224989
-0.08,9,444.242238
-0.13,14,444.272168
-0.12,13,444.298163
-0.15,16,444.334457
-0.09,10,444.356101
-0.1,11,444.378888
-0.13,14,444.408569
-0.09,10,444.428929
-0.1,11,444.451049
-0.54,5,444.461859
-0.07,8,444.478943
-0.05,6,444.491745
-0.06,7,444.506224
-0.13,14,444.533715
-0.07,8,444.549665
-0.06,7,444.563321
-0.13,14,444.590956
-0.09,10,444.610472
-0.12,13,444.635393
-0.1,11,444.656431
-0.09,10,444.675472
-0.09,10,444.694833
-0.54,5,444.704555
-0.09,10,444.724063
-0.04,5,444.734007
-0.5,1,444.736215
-0.11,12,444.759402
-0.09,10,444.778715
-0.06,7,444.791784
-0.12,13,444.816905
-0.14,15,444.846139
-0.5,1,444.848116
-0.07,8,444.863351
-0.12,13,445.382268
-0.1,11,445.403414
-0.11,12,445.461766
-0.1,11,445.484549
-0.07,8,445.501034
-0.16,17,445.5345
-0.1,11,445.555004
-0.06,7,445.568624
-0.11,12,445.592513
-0.53,4,445.599912
-0.12,13,445.625865
-0.12,13,445.650102
-0.1,11,445.671121
-0.08,9,445.688713
-0.03,4,445.696864
-0.12,13,445.721886
-0.1,11,445.743173
-0.06,7,445.756256
-0.05,6,445.76782
-0.07,8,445.78333
-0.08,9,445.800833
-0.15,16,445.830997
-0.08,9,445.849248
-0.07,8,445.865948
-0.06,7,445.880189
-0.1,11,445.903262
-0.14,15,445.931945
-0.03,4,445.9399
-0.08,9,445.956798
-0.1,11,445.977811
-0.07,8,445.992743
-0.08,9,446.010774
-0.08,9,446.027828
-0.12,13,446.051996
-0.1,11,446.073233
-0.09,10,446.092249
-0.06,7,446.105934
-0.15,16,446.137517
-0.18,19,446.173273
-0.05,6,446.184422
-0.53,4,446.192297
-0.06,7,446.205302
-0.15,16,446.236585
-0.07,8,446.251801
-0.15,16,446.283099
-0.1,11,446.304313
-0.14,15,446.335002
-0.1,11,446.359107
-0.14,15,446.388622
-0.07,8,446.405069
-0.06,7,446.420725
-0.05,6,446.433588
-0.09,10,446.452606
-0.1,11,446.473659
-0.12,13,446.49845
-0.09,10,446.517543
-0.13,14,446.545037
-0.04,5,446.554865
-0.23,24,446.600389
-0.07,8,446.615683
-0.09,10,446.634513
-0.11,12,446.658704
-0.51,2,446.662575
-0.08,9,446.679821
-0.13,14,446.706413
-0.14,15,446.73511
-0.52,3,446.741677
-0.12,13,446.765959
-0.13,14,446.7939
-0.5,1,446.795829
-0.12,13,446.821068
-0.06,7,446.834266
-0.13,14,446.861752
-0.02,3,446.867694
-0.01,2,446.871835
-0.5,1,446.873697
-0.15,16,446.904464
-0.51,2,446.90836
-0.06,7,446.921757
-0.09,10,446.940888
-0.1,11,446.962351
-0.1,11,446.983326
-0.12,13,447.00847
-0.14,15,447.04319
-0.07,8,447.080756
-0.1,11,447.114762
-0.08,9,447.139231
-0.12,13,447.166106
-0.17,18,447.201708
-0.07,8,447.218112
-0.13,14,447.24581
-0.08,9,447.264208
-0.09,10,447.283457
-0.1,11,447.304989
-0.04,5,447.314521
-0.05,6,447.326204
-0.11,12,447.349371
-0.1,11,447.372966
-0.07,8,447.391248
-0.09,10,447.411779
-0.04,5,447.421386
-0.09,10,447.440963
-0.06,7,447.455588
-0.04,5,447.466088
-0.1,11,447.995419
-0.05,6,448.007651
-0.08,9,448.024763
-0.12,13,448.049444
-0.08,9,448.066393
-0.04,5,448.075711
-0.21,22,448.117432
-0.07,8,448.132859
-0.14,15,448.161732
-0.12,13,448.186598
-0.09,10,448.205694
-0.11,12,448.229439
-0.15,16,448.260477
-0.13,14,448.287299
-0.09,10,448.306626
-0.1,11,448.328179
-0.09,10,448.347039
-0.09,10,448.366337
-0.08,9,448.3839
-0.13,14,448.410788
-0.12,13,448.437545
-0.07,8,448.45357
-0.13,14,448.482216
-0.13,14,448.512824
-0.09,10,448.532397
-0.13,14,448.558695
-0.17,18,448.593199
-0.07,8,448.609023
-0.16,17,448.642149
-0.15,16,448.672609
-0.08,9,448.689777
-0.12,13,448.714301
-0.12,13,448.739306
-0.14,15,448.768088
-0.06,7,448.781739
-0.08,9,448.798964
-0.02,3,448.804713
-0.04,5,448.814493
-0.15,16,448.845229
-0.1,11,448.866585
-0.1,11,448.887761
-0.11,12,448.910674
-0.1,11,448.931102
-0.1,11,448.953502
-0.13,14,448.981212
-0.1,11,449.001992
-0.07,8,449.017081
-0.11,12,449.040093
-0.08,9,449.057335
-0.08,9,449.074269
-0.07,8,449.089827
-0.12,13,449.115109
-0.14,15,449.143032
-0.55,6,449.154622
-0.51,2,449.158327
-0.06,7,449.172275
-0.08,9,449.189024
-0.51,2,449.192925
-0.13,14,449.221961
-0.11,12,449.246947
-0.09,10,449.267444
-0.18,19,449.308009
-0.18,19,449.344621
-0.07,8,449.360213
-0.09,10,449.38024
-0.1,11,449.401791
-0.1,11,449.422986
-0.15,16,449.453984
-0.06,7,449.469598
-0.07,8,449.487289
-0.15,16,449.519899
-0.13,14,449.548783
-0.12,13,449.57417
-0.55,6,449.585265
-0.2,21,449.626744
-0.08,9,449.643671
-0.07,8,449.658915
-0.09,10,449.677929
-0.05,6,449.689071
-0.07,8,449.704777
-0.1,11,449.725873
-0.07,8,449.741398
-0.09,10,449.760178
-0.08,9,449.777598
-0.5,1,449.779605
-0.07,8,449.795546
-0.13,14,449.822195
-0.09,10,449.841019
-0.14,15,449.872507
-0.53,4,449.880005
-0.09,10,449.899063
-0.09,10,449.918118
-0.03,4,449.925796
-0.06,7,449.939274
-0.1,11,449.960506
-0.1,11,450.422613
-0.14,15,450.451855
-0.04,5,450.462399
-0.09,10,450.4817
-0.17,18,450.51871
-0.14,15,450.549519
-0.07,8,450.565817
-0.51,2,450.5701
-0.13,14,450.600001
-0.16,17,450.632371
-0.08,9,450.650648
-0.08,9,450.668057
-0.08,9,450.68527
-0.08,9,450.702556
-0.08,9,450.721649
-0.1,11,450.744827
-0.13,14,450.772838
-0.09,10,450.792411
-0.14,15,450.823221
-0.11,12,450.846935
-0.08,9,450.864725
-0.09,10,450.884634
-0.07,8,450.899809
-0.12,13,450.926351
-0.12,13,450.952161
-0.12,13,450.980351
-0.04,5,450.990723
-0.06,7,451.004365
-0.06,7,451.018301
-0.15,16,451.050029
-0.06,7,451.065074
-0.04,5,451.075572
-0.54,5,451.085968
-0.5,1,451.088295
-0.12,13,451.115541
-0.08,9,451.134465
-0.13,14,451.163988
-0.55,6,451.176738
-0.08,9,451.195952
-0.07,8,451.213375
-0.09,10,451.23602
-0.07,8,451.252877
-0.03,4,451.261867
-0.05,6,451.275581
-0.08,9,451.293556
-0.08,9,451.312187
-0.05,6,451.324488
-0.07,8,451.340155
-0.1,11,451.36139
-0.09,10,451.381134
-0.11,12,451.405363
-0.03,4,451.413345
-0.07,8,451.429972
-0.1,11,451.451695
-0.07,8,451.469476
-0.08,9,451.487645
-0.51,2,451.491878
-0.1,11,451.514695
-0.07,8,451.530076
-0.11,12,451.556636
-0.13,14,451.584604
-0.09,10,451.605043
-0.05,6,451.617775
-0.09,10,451.640142
-0.1,11,451.66175
-0.08,9,451.679527
-0.14,15,451.709474
-0.06,7,451.722662
-0.06,7,451.736032
-0.04,5,451.745632
-0.09,10,451.765123
-0.13,14,451.791717
-0.1,11,451.8145
-0.51,2,451.818043
-0.54,5,451.827882
-0.08,9,451.845121
-0.06,7,451.85839
-0.07,8,451.874314
-0.08,9,451.893141
-0.08,9,451.910749
-0.1,11,451.932068
-0.11,12,451.956006
-0.14,15,451.985173
-0.11,12,452.01013
-0.1,11,452.032005
-0.05,6,452.044001
-0.5,1,452.045988
-0.12,13,452.072743
-0.11,12,452.0965
-0.06,7,452.11041
-0.13,14,452.139189
-0.1,11,452.161208
-0.12,13,452.185814
-0.51,2,452.190521
-0.15,16,452.22149
-0.13,14,452.249553
-0.06,7,452.262891
-0.09,10,452.282295
-0.14,15,452.310892
-0.09,10,452.330549
-0.09,10,452.349412
-0.11,12,452.372561
-0.09,10,452.397658
-0.51,2,452.402816
-0.11,12,452.446362
-0.18,19,452.612524
-0.08,9,452.632985
-0.51,2,453.106108
-0.18,19,453.144955
-0.09,10,453.165509
-0.05,6,453.176572
-0.06,7,453.190239
-0.56,7,453.204207
-0.07,8,453.220103
-0.09,10,453.240433
-0.08,9,453.25793
-0.1,11,453.278948
-0.08,9,453.29713
-0.07,8,453.312676
-0.09,10,453.331779
-0.53,4,453.339024
-0.09,10,453.358467
-0.14,15,453.386295
-0.1,11,453.407952
-0.12,13,453.432513
-0.13,14,453.458499
-0.09,10,453.478717
-0.51,2,453.483409
-0.11,12,453.509202
-0.07,8,453.52647
-0.15,16,453.562589
-0.1,11,453.584643
-0.14,15,453.614082
-0.08,9,453.632246
-0.1,11,453.655504
-0.05,6,453.667748
-0.03,4,453.675678
-0.08,9,453.693346
-0.11,12,453.718982
-0.08,9,453.737833
-0.08,9,453.7555
-0.1,11,453.777208
-0.09,10,453.796984
-0.12,13,453.822059
-0.09,10,453.842147
-0.13,14,453.870602
-0.14,15,453.901096
-0.12,13,453.928421
-0.04,5,453.938701
-0.08,9,453.956708
-0.07,8,453.972564
-0.53,4,453.980705
-0.12,13,454.006542
-0.08,9,454.024112
-0.14,15,454.053607
-0.12,13,454.078762
-0.11,12,454.10161
-0.1,11,454.12227
-0.04,5,454.132639
-0.09,10,454.152609
-0.12,13,454.17822
-0.07,8,454.194059
-0.13,14,454.221617
-0.04,5,454.231252
-0.05,6,454.243307
-0.16,17,454.276399
-0.52,3,454.282853
-0.1,11,454.305032
-0.14,15,454.334654
-0.05,6,454.347696
-0.08,9,454.366328
-0.1,11,454.388472
-0.13,14,454.416873
-0.1,11,454.438352
-0.04,5,454.448023
-0.09,10,454.469533
-0.08,9,454.487666
-0.1,11,454.509389
-0.11,12,454.532762
-0.11,12,454.55615
-0.1,11,454.577909
-0.13,14,454.605696
-0.07,8,454.621592
-0.1,11,454.64364
-0.14,15,454.671759
-0.08,9,454.690463
-0.09,10,454.710546
-0.1,11,454.731656
-0.1,11,454.754238
-0.04,5,454.764646
-0.08,9,454.783265
-0.11,12,454.807353
-0.08,9,454.825644
-0.5,1,454.827728
-0.09,10,454.84761
-0.08,9,454.86612
-0.06,7,454.880663
-0.11,12,454.905039
-0.09,10,454.924239
-0.16,17,454.957669
-0.06,7,454.97101
-0.07,8,454.985988
-0.07,8,455.001387
-0.02,3,455.007375
-0.15,16,455.037349
-0.12,13,455.061834
-0.1,11,455.083209
-0.07,8,455.100475
-0.09,10,455.119995
-0.06,7,455.133863
-0.06,7,455.713699
-0.09,10,455.736783
-0.08,9,455.757665
-0.11,12,455.783053
-0.1,11,455.809304
-0.06,7,455.824811
-0.11,12,455.849659
-0.07,8,455.86643
-0.12,13,455.894141
-0.08,9,455.912326
-0.14,15,455.943844
-0.02,3,455.949426
-0.51,2,455.953457
-0.09,10,455.9752
-0.1,11,455.998209
-0.06,7,456.014154
-0.09,10,456.03559
-0.1,11,456.059616
-0.14,15,456.100178
-0.06,7,456.115048
-0.15,16,456.148309
-0.09,10,456.16927
-0.07,8,456.185876
-0.08,9,456.205459
-0.15,16,456.240411
-0.06,7,456.255888
-0.5,1,456.258086
-0.13,14,456.287251
-0.09,10,456.307496
-0.06,7,456.32175
-0.14,15,456.35956
-0.05,6,456.371192
-0.07,8,456.387055
-0.03,4,456.394787
-0.06,7,456.410151
-0.14,15,456.440152
-0.09,10,456.460645
-0.08,9,456.479819
-0.11,12,456.503429
-0.1,11,456.526092
-0.17,18,456.563211
-0.18,19,456.607429
-0.17,18,456.645774
-0.09,10,456.66496
-0.14,15,456.696277
-0.09,10,456.717311
-0.14,15,456.748769
-0.15,16,456.788757
-0.19,20,456.83725
-0.1,11,456.86122
-0.15,16,456.894684
-0.14,15,456.924868
-0.06,7,456.940483
-0.09,10,456.960401
-0.11,12,456.983859
-0.55,6,456.99577
-0.17,18,457.036434
-0.09,10,457.058275
-0.05,6,457.069966
-0.06,7,457.086093
-0.11,12,457.110089
-0.1,11,457.134127
-0.15,16,457.167809
-0.1,11,457.192103
-0.09,10,457.213783
-0.11,12,457.23902
-0.09,10,457.260431
-0.06,7,457.27459
-0.06,7,457.289941
-0.1,11,457.31152
-0.03,4,457.319953
-0.17,18,457.357349
-0.04,5,457.36765
-0.12,13,457.393719
-0.08,9,457.413432
-0.15,16,457.445861
-0.52,3,457.451834
-0.12,13,457.481005
-0.04,5,457.490407
-0.08,9,457.509022
-0.53,4,457.517553
-0.09,10,457.537928
-0.07,8,457.553209
-0.11,12,457.582434
-0.11,12,457.606004
-0.07,8,457.621971
-0.06,7,457.635389
-0.11,12,457.659518
-0.09,10,457.679646
-0.06,7,457.693566
-0.09,10,457.712839
-0.07,8,457.729171
-0.06,7,457.742626
-0.06,7,457.756729
-0.06,7,457.77239
-0.1,11,457.794398
-0.15,16,457.829054
-0.12,13,457.85538
-0.15,16,458.35586
-0.07,8,458.37207
-0.11,12,458.395291
-0.12,13,458.422219
-0.08,9,458.439895
-0.13,14,458.467228
-0.05,6,458.47885
-0.1,11,458.500577
-0.1,11,458.524548
-0.08,9,458.542911
-0.13,14,458.572057
-0.07,8,458.589031
-0.11,12,458.612859
-0.11,12,458.637121
-0.15,16,458.668405
-0.18,19,458.706571
-0.54,5,458.716535
-0.5,1,458.71841
-0.06,7,458.732846
-0.07,8,458.748795
-0.09,10,458.768053
-0.02,3,458.774726
-0.1,11,458.796363
-0.56,7,458.810761
-0.13,14,458.839214
-0.5,1,458.841376
-0.11,12,458.866113
-0.12,13,458.891937
-0.06,7,458.90672
-0.15,16,458.939965
-0.07,8,458.955709
-0.09,10,458.976575
-0.15,16,459.008823
-0.53,4,459.016863
-0.1,11,459.038538
-0.16,17,459.073239
-0.09,10,459.09329
-0.07,8,459.10925
