#{"t_start": 1758576410.4097598, "env_id": "None"}
r,l,t
2.1800003,32,91.213521
2.1800003,32,91.213551
2.1800003,32,91.217142
2.1800003,32,91.217172
2.1800003,32,91.220781
2.1800003,32,91.22081
2.1800003,32,91.229575
2.1700003,33,91.231468
2.1800003,32,91.2315
2.1800003,32,91.2368
2.1800003,32,91.246195
2.1800003,32,91.253119
2.1800003,32,91.254909
2.1800003,32,91.256883
2.1800003,32,91.262865
2.1800003,32,91.273743
2.1500003,35,91.273789
2.1800003,32,91.273806
2.1800003,32,91.277438
2.1800003,32,91.27747
2.1700003,33,91.282834
2.1700003,33,91.282867
2.1800003,32,91.290309
2.1800003,32,91.292461
2.1800003,32,91.292504
2.1800003,32,91.298024
2.1800003,32,91.30513
2.1800003,32,91.31212
2.1800003,32,91.313926
2.1600003,34,91.319256
2.1800003,32,91.321066
2.1800003,32,91.331385
2.1800003,32,91.331414
2.1800003,32,91.331431
2.1800003,32,91.334933
2.1700003,33,91.336735
2.1800003,32,91.340262
2.1800003,32,91.340292
2.1800003,32,91.349646
2.1800003,32,91.351497
2.1800003,32,91.351527
2.1800003,32,91.356792
2.1700003,33,91.367015
2.1800003,32,91.373342
2.1800003,32,91.37526
2.1800003,32,91.381039
2.1800003,32,91.382873
2.1800003,32,91.394052
2.1800003,32,91.394095
2.1800003,32,91.394112
2.1800003,32,91.400649
2.1800003,32,91.403958
2.1800003,32,91.412389
2.1800003,32,91.412432
2.1800003,32,91.42106
2.1800003,32,91.422952
2.1800003,32,91.422982
2.1800003,32,91.428266
2.1800003,32,91.437901
2.1800003,32,91.443784
2.1800003,32,91.446099
2.1800003,32,91.451708
2.1800003,32,91.4536
2.1800003,32,91.4667
2.1800003,32,91.466742
2.1800003,32,91.466759
2.1800003,32,91.470277
2.1800003,32,91.472078
2.1800003,32,91.475667
2.1800003,32,91.475706
2.1800003,32,91.484673
2.1800003,32,91.486856
2.1800003,32,91.486905
2.1800003,32,91.492745
2.1800003,32,91.502369
2.1800003,32,91.507858
2.1800003,32,91.509707
2.1800003,32,91.520532
2.1800003,32,91.524104
2.1800003,32,91.538332
2.1800003,32,91.538377
2.1800003,32,91.538393
2.1800003,32,91.541935
2.1800003,32,91.543756
2.1800003,32,91.54731
2.1800003,32,91.547339
2.1800003,32,91.557971
2.1800003,32,91.561598
2.1800003,32,91.561649
2.1800003,32,91.569779
2.1800003,32,91.578615
2.1800003,32,91.585016
2.1800003,32,91.587093
2.1800003,32,91.593212
2.1800003,32,91.597121
2.1800003,32,91.609145
2.1800003,32,91.609196
2.1800003,32,91.609212
2.1800003,32,91.612822
2.1800003,32,91.614691
2.1800003,32,91.618354
2.1800003,32,91.618389
2.1800003,32,91.625396
2.1800003,32,91.627253
2.1800003,32,91.627282
2.1800003,32,91.632731
2.1800003,32,91.641504
2.1800003,32,91.648566
2.1700003,33,91.648602
2.1800003,32,91.65409
2.1800003,32,91.655921
2.1800003,32,91.666491
2.1800003,32,91.66653
2.1800003,32,91.666547
2.1800003,32,91.670115
2.1800003,32,91.671956
2.1800003,32,91.675567
2.1600003,34,91.68131
2.1800003,32,91.684937
2.1800003,32,91.686956
2.1800003,32,91.686997
2.1800003,32,91.694746
2.1800003,32,91.711686
2.1800003,32,91.725037
2.1800003,32,91.725082
2.1800003,32,91.733974
2.1800003,32,91.736057
2.1800003,32,91.75076
2.1800003,32,91.750809
2.1800003,32,91.750827
2.1800003,32,91.754756
2.1800003,32,91.756727
2.1800003,32,91.760955
2.1800003,32,91.765031
2.1800003,32,91.769155
2.1800003,32,91.771063
2.1800003,32,91.771093
2.1800003,32,91.776539
2.1800003,32,91.788003
2.1800003,32,91.79551
2.1800003,32,91.79555
2.1800003,32,91.800884
2.1800003,32,91.803115
2.1800003,32,91.816351
2.1800003,32,91.81641
2.1800003,32,91.816428
2.1800003,32,91.820493
2.1800003,32,91.822443
2.1800003,32,91.82622
2.1800003,32,91.829869
2.1800003,32,91.833851
2.1800003,32,91.836034
2.1800003,32,91.836069
2.1800003,32,91.841667
2.1800003,32,91.850932
2.1800003,32,91.858331
2.1800003,32,91.858375
2.1800003,32,91.864029
2.1800003,32,91.865992
2.1800003,32,91.88153
2.1800003,32,91.881573
2.1800003,32,91.881589
2.1800003,32,91.885211
2.1800003,32,91.887069
2.1800003,32,91.890625
2.1800003,32,91.89633
2.1800003,32,91.900178
2.1800003,32,91.90217
2.1800003,32,91.902199
2.1800003,32,91.907428
2.1800003,32,91.916918
2.1800003,32,91.924185
2.1800003,32,91.924223
2.1800003,32,91.929592
2.1800003,32,91.931406
2.1800003,32,91.942089
2.1800003,32,91.942139
2.1800003,32,91.942164
2.1800003,32,91.946369
2.1800003,32,91.948592
2.1800003,32,91.952585
2.1800003,32,91.956172
2.1800003,32,91.959746
2.1800003,32,91.961606
2.1800003,32,91.961636
2.1800003,32,91.966955
2.1800003,32,91.975886
2.1800003,32,91.982976
2.1800003,32,91.983013
2.1800003,32,91.988333
2.1800003,32,91.990128
2.1800003,32,92.000571
2.1800003,32,92.002553
2.1800003,32,92.002588
2.1800003,32,92.006505
2.1800003,32,92.008324
2.1800003,32,92.011853
2.1800003,32,92.015386
2.1800003,32,92.019193
2.1800003,32,92.021073
2.1800003,32,92.021104
2.1800003,32,92.026438
2.1800003,32,92.03523
2.1800003,32,92.042495
2.1700003,33,92.044313
2.1800003,32,92.047835
2.1800003,32,92.049654
2.1800003,32,92.060279
2.1800003,32,92.060321
2.1800003,32,92.060338
2.1800003,32,92.063973
2.1800003,32,92.06581
2.1800003,32,92.069847
2.1800003,32,92.073763
2.1800003,32,92.077689
2.1800003,32,92.079759
2.1800003,32,92.079806
2.1800003,32,92.085521
2.1800003,32,92.094505
2.1800003,32,92.101617
2.1800003,32,92.103446
2.1800003,32,92.109235
2.1800003,32,92.111021
2.1800003,32,92.121495
2.1800003,32,92.121543
2.1800003,32,92.121559
2.1800003,32,92.125609
2.1800003,32,92.127473
2.1800003,32,92.131084
2.1800003,32,92.134724
2.1800003,32,92.138318
2.1800003,32,92.140154
2.1800003,32,92.140183
2.1800003,32,92.145441
2.1800003,32,92.154528
2.1800003,32,92.161458
2.1800003,32,92.163264
2.1800003,32,92.166789
2.1800003,32,92.168649
2.1800003,32,92.179036
2.1800003,32,92.179066
2.1800003,32,92.179082
2.1800003,32,92.1828
2.1800003,32,92.184631
2.1800003,32,92.188126
2.1800003,32,92.191631
2.1800003,32,92.195106
2.1800003,32,92.196919
2.1800003,32,92.196948
2.1800003,32,92.202122
2.1800003,32,92.212727
2.1800003,32,92.219555
2.1800003,32,92.221589
2.1800003,32,92.226156
2.1800003,32,92.228638
2.1800003,32,92.240141
2.1800003,32,92.240188
2.1800003,32,92.240204
2.1800003,32,92.243761
2.1800003,32,92.245596
2.1800003,32,92.249181
2.1800003,32,92.252818
2.1800003,32,92.256375
2.1800003,32,92.25824
2.1800003,32,92.258269
2.1800003,32,92.263561
2.1800003,32,92.272294
2.1800003,32,92.279248
2.1800003,32,92.281038
2.1800003,32,92.284637
2.1800003,32,92.28647
2.1800003,32,92.296936
2.1800003,32,92.296966
2.1800003,32,92.296982
2.1800003,32,92.300857
2.1800003,32,92.302679
2.1800003,32,92.306159
2.1800003,32,92.309632
2.1800003,32,92.313085
2.1800003,32,92.314878
2.1800003,32,92.314906
2.1800003,32,92.322325
2.1800003,32,92.330953
2.1800003,32,92.338707
2.1800003,32,92.340586
2.1800003,32,92.344182
2.1800003,32,92.346001
2.1800003,32,92.356686
2.1800003,32,92.356731
2.1800003,32,92.356747
2.1800003,32,92.360327
2.1800003,32,92.362172
2.1800003,32,92.365754
2.1800003,32,92.369379
2.1800003,32,92.372949
2.1800003,32,92.374813
2.1800003,32,92.374842
2.1800003,32,92.380138
2.1800003,32,92.38898
2.1800003,32,92.395958
2.1800003,32,92.39777
2.1800003,32,92.401551
2.1800003,32,92.403363
2.1800003,32,92.413746
2.1800003,32,92.413776
2.1800003,32,92.413791
2.1800003,32,92.417315
2.1800003,32,92.419128
2.1800003,32,92.422631
2.1800003,32,92.428029
2.1800003,32,92.431696
2.1800003,32,92.433502
2.1800003,32,92.433531
2.1800003,32,92.438733
2.1800003,32,92.448149
2.1800003,32,92.455501
2.1800003,32,92.457319
2.1800003,32,92.460922
2.1800003,32,92.462745
2.1800003,32,92.473236
2.1800003,32,92.47327
2.1800003,32,92.473286
2.1800003,32,92.477221
2.1800003,32,92.47909
2.1800003,32,92.486081
2.1800003,32,92.489842
2.1800003,32,92.493652
2.1800003,32,92.495478
2.1800003,32,92.495507
2.1800003,32,92.500775
2.1800003,32,92.509458
2.1800003,32,92.516369
2.1800003,32,92.518168
2.1800003,32,92.521684
2.1800003,32,92.523459
2.1800003,32,92.533789
2.1800003,32,92.533818
2.1800003,32,92.533834
2.1800003,32,92.540033
2.1800003,32,92.542072
2.1800003,32,92.546002
2.1800003,32,92.550068
2.1800003,32,92.555549
2.1800003,32,92.557546
2.1800003,32,92.557586
2.1800003,32,92.563123
2.1800003,32,92.572811
2.1800003,32,92.579745
2.1800003,32,92.581544
2.1800003,32,92.585241
2.1800003,32,92.587061
2.1800003,32,92.597709
2.1800003,32,92.597742
2.1800003,32,92.597759
2.1800003,32,92.601496
2.1800003,32,92.603359
2.1800003,32,92.606884
2.1800003,32,92.610386
2.1800003,32,92.613878
2.1800003,32,92.61587
2.1800003,32,92.615901
2.1800003,32,92.621206
2.1800003,32,92.629961
2.1800003,32,92.636933
2.1800003,32,92.638753
2.1800003,32,92.64227
2.1800003,32,92.644068
2.1800003,32,92.656779
2.1800003,32,92.656816
2.1800003,32,92.656833
2.1800003,32,92.660764
2.1800003,32,92.662616
2.1800003,32,92.666608
2.1800003,32,92.670483
2.1800003,32,92.674104
2.1800003,32,92.675952
2.1800003,32,92.675982
2.1800003,32,92.681525
2.1800003,32,92.690531
2.1800003,32,92.697578
2.1800003,32,92.699401
2.1800003,32,92.702995
2.1800003,32,92.70481
2.1800003,32,92.715734
2.1800003,32,92.715785
2.1800003,32,92.715823
2.1800003,32,92.720073
2.1800003,32,92.722255
2.1800003,32,92.725899
2.1800003,32,92.729495
2.1800003,32,92.733043
2.1800003,32,92.735009
2.1800003,32,92.735042
2.1800003,32,92.740514
2.1800003,32,92.750141
2.1800003,32,92.759361
2.1800003,32,92.761163
2.1800003,32,92.76469
2.1800003,32,92.766626
2.1800003,32,92.777404
2.1800003,32,92.777447
2.1800003,32,92.777464
2.1800003,32,92.781009
2.1800003,32,92.783051
2.1700003,33,92.790502
2.1800003,32,92.792374
2.1800003,32,92.795944
2.1800003,32,92.797787
2.1800003,32,92.797817
2.1800003,32,92.803311
2.1800003,32,92.812116
2.1800003,32,92.819275
2.1800003,32,92.821378
2.1800003,32,92.825508
2.1800003,32,92.827347
2.1800003,32,92.838546
2.1800003,32,92.838594
2.1800003,32,92.838611
2.1800003,32,92.842265
2.1800003,32,92.844095
2.1800003,32,92.849397
2.1800003,32,92.851509
2.1800003,32,92.855489
2.1800003,32,92.857634
2.1800003,32,92.857681
2.1800003,32,92.863116
2.1800003,32,93.35135
2.1800003,32,93.358455
2.1800003,32,93.360276
2.1800003,32,93.365551
2.1600003,34,93.367463
2.1800003,32,93.376328
2.1800003,32,93.376367
2.1800003,32,93.376384
2.1800003,32,93.379961
2.1800003,32,93.381788
2.1800003,32,93.3871
2.1800003,32,93.388909
2.1800003,32,93.392466
2.1800003,32,93.394327
2.1800003,32,93.394357
2.1800003,32,93.399655
2.1800003,32,93.408336
2.1800003,32,93.418344
2.1800003,32,93.420248
2.1800003,32,93.425554
2.1800003,32,93.427454
2.1800003,32,93.436704
2.1800003,32,93.436757
2.1800003,32,93.436773
2.1800003,32,93.440543
2.1800003,32,93.44236
2.1800003,32,93.447625
2.1800003,32,93.449447
2.1800003,32,93.453267
2.1800003,32,93.45514
2.1800003,32,93.455171
2.1800003,32,93.460491
2.1800003,32,93.469387
2.1800003,32,93.476406
2.1800003,32,93.478247
2.1800003,32,93.483696
2.1800003,32,93.485754
2.1800003,32,93.495515
2.1800003,32,93.495562
2.1800003,32,93.495578
2.1800003,32,93.49918
2.1800003,32,93.50113
2.1800003,32,93.506523
2.1800003,32,93.508373
2.1800003,32,93.511936
2.1800003,32,93.513792
2.1800003,32,93.515637
2.1800003,32,93.521218
2.1800003,32,93.529958
2.1800003,32,93.537933
2.1800003,32,93.539806
2.1800003,32,93.545094
2.1800003,32,93.546993
2.1800003,32,93.555958
2.1800003,32,93.555999
2.1800003,32,93.556015
2.1800003,32,93.559599
2.1800003,32,93.561437
2.1800003,32,93.566725
2.1800003,32,93.568579
2.1800003,32,93.572127
2.1800003,32,93.57398
2.1800003,32,93.57401
2.1800003,32,93.579284
2.1800003,32,93.589373
2.1800003,32,93.597029
2.1800003,32,93.599322
2.1800003,32,93.605052
2.1800003,32,93.606991
2.1800003,32,93.616909
2.1800003,32,93.616959
2.1800003,32,93.616975
2.1800003,32,93.62319
2.1800003,32,93.625017
2.1800003,32,93.630246
2.1800003,32,93.632045
2.1800003,32,93.638076
2.1800003,32,93.638129
2.1400003,36,93.643794
2.1800003,32,93.643835
2.1800003,32,93.652926
2.1800003,32,93.659989
2.1800003,32,93.66182
2.1800003,32,93.667228
2.1800003,32,93.669092
2.1800003,32,93.67787
2.1800003,32,93.6779
2.1800003,32,93.677916
2.1800003,32,93.681508
2.1800003,32,93.683423
2.1800003,32,93.688748
2.1800003,32,93.690574
2.1800003,32,93.695879
2.1800003,32,93.695908
2.1800003,32,93.701491
2.1700003,33,93.703581
2.1800003,32,93.711555
2.1800003,32,93.718843
2.1800003,32,93.722878
2.1800003,32,93.728292
2.1800003,32,93.730113
2.1800003,32,93.739271
2.1800003,32,93.739321
2.1800003,32,93.739336
2.1800003,32,93.743126
2.1800003,32,93.744964
2.1800003,32,93.750273
2.1800003,32,93.752381
2.1800003,32,93.757712
2.1800003,32,93.757747
2.1800003,32,93.762957
2.1800003,32,93.764731
2.1800003,32,93.771884
2.1800003,32,93.779548
2.1800003,32,93.781411
2.1800003,32,93.78679
2.1800003,32,93.788614
2.1800003,32,93.797379
2.1800003,32,93.79741
2.1800003,32,93.797426
2.1800003,32,93.801243
2.1800003,32,93.803065
2.1800003,32,93.808352
2.1800003,32,93.810162
2.1800003,32,93.815583
2.1800003,32,93.821161
2.1800003,32,93.823073
2.1200004,38,93.82668
2.1800003,32,93.83024
2.1800003,32,93.839454
2.1800003,32,93.841317
2.1800003,32,93.846531
2.1800003,32,93.848314
2.1800003,32,93.856917
2.1800003,32,93.856948
2.1700003,33,93.858738
2.1800003,32,93.860523
2.1800003,32,93.862328
2.1800003,32,93.868517
2.1800003,32,93.870483
2.1800003,32,93.875912
2.1800003,32,93.881348
2.1800003,32,93.883224
2.1800003,32,93.886933
2.1800003,32,93.89051
2.1800003,32,93.897587
2.1800003,32,93.899442
2.1800003,32,93.904796
2.1800003,32,93.906612
2.1800003,32,93.915339
2.1800003,32,93.917233
2.1800003,32,93.919279
2.1600003,34,93.919318
2.1800003,32,93.921184
2.1800003,32,93.926484
2.1800003,32,93.928287
2.1800003,32,93.933872
2.1800003,32,93.939182
2.1800003,32,93.940995
2.1800003,32,93.94457
2.1800003,32,93.95017
2.1800003,32,93.958949
2.1700003,33,93.958981
2.1800003,32,93.964211
2.1800003,32,93.966016
2.1800003,32,93.975022
2.1800003,32,93.97712
2.1800003,32,93.979152
2.1800003,32,93.979187
2.1800003,32,93.981084
2.1800003,32,93.986653
2.1800003,32,93.988531
2.1700003,33,93.995584
2.1800003,32,93.999141
2.1800003,32,94.000993
2.1800003,32,94.004578
2.1800003,32,94.008184
2.1800003,32,94.016997
2.1800003,32,94.01703
2.1800003,32,94.02233
2.1800003,32,94.024152
2.1800003,32,94.033065
2.1800003,32,94.034903
2.1800003,32,94.036833
2.1800003,32,94.036872
2.1800003,32,94.038988
2.1800003,32,94.045186
2.1700003,33,94.048984
2.1800003,32,94.054524
2.1800003,32,94.058114
2.1800003,32,94.059955
2.1800003,32,94.065503
2.1800003,32,94.069139
2.1800003,32,94.078295
2.1800003,32,94.078346
2.1800003,32,94.084394
2.1800003,32,94.086392
2.1800003,32,94.095261
2.1800003,32,94.097102
2.1800003,32,94.098943
2.1800003,32,94.098973
2.1800003,32,94.100842
2.1800003,32,94.106174
2.1800003,32,94.109847
2.1800003,32,94.115079
2.1800003,32,94.118812
2.1800003,32,94.120639
2.1800003,32,94.124201
2.1800003,32,94.127771
2.1800003,32,94.137223
2.1800003,32,94.137271
2.1800003,32,94.142627
2.1800003,32,94.144441
2.1800003,32,94.153987
2.1800003,32,94.156046
2.1800003,32,94.158111
2.1800003,32,94.158156
2.1800003,32,94.160201
2.1800003,32,94.168532
2.1800003,32,94.172548
2.1800003,32,94.178022
2.1800003,32,94.18193
2.1800003,32,94.184001
2.1800003,32,94.188134
2.1800003,32,94.191754
2.1800003,32,94.200529
2.1800003,32,94.200577
2.1800003,32,94.20617
2.1800003,32,94.207992
2.1800003,32,94.216772
2.1800003,32,94.218638
2.1800003,32,94.220484
2.1800003,32,94.220514
2.1800003,32,94.222348
2.1800003,32,94.227667
2.1800003,32,94.231297
2.1800003,32,94.23699
2.1800003,32,94.240588
2.1800003,32,94.242398
2.1800003,32,94.245944
2.1800003,32,94.249485
2.1800003,32,94.258523
2.1600003,34,94.26208
2.1800003,32,94.263901
2.1800003,32,94.265715
2.1800003,32,94.276624
2.1800003,32,94.278433
2.1800003,32,94.280279
2.1800003,32,94.280309
2.1800003,32,94.282129
2.1800003,32,94.287972
2.1800003,32,94.291621
2.1800003,32,94.29694
2.1800003,32,94.300582
2.1800003,32,94.302559
2.1800003,32,94.306155
2.1800003,32,94.309735
2.1800003,32,94.318545
2.1800003,32,94.322091
2.1800003,32,94.323913
2.1800003,32,94.325716
2.1800003,32,94.334516
2.1800003,32,94.336334
2.1800003,32,94.338165
2.1800003,32,94.338194
2.1800003,32,94.34002
2.1600003,34,94.348775
2.1800003,32,94.348811
2.1800003,32,94.354129
2.1800003,32,94.357684
2.1800003,32,94.359517
2.1800003,32,94.363064
2.1800003,32,94.366632
2.1800003,32,94.37537
2.1800003,32,94.378933
2.1800003,32,94.380748
2.1800003,32,94.382566
2.1800003,32,94.391306
2.1800003,32,94.395435
2.1800003,32,94.397405
2.1800003,32,94.397444
2.1800003,32,94.399347
2.1800003,32,94.408513
2.1800003,32,94.408563
2.1800003,32,94.414588
2.1800003,32,94.418557
2.1800003,32,94.42066
2.1800003,32,94.424856
2.1800003,32,94.428705
2.1800003,32,94.438004
2.1800003,32,94.44181
2.1800003,32,94.443758
2.1600003,34,94.449234
2.1800003,32,94.454743
2.1800003,32,94.456641
2.1800003,32,94.458539
2.1800003,32,94.458575
2.1800003,32,94.460508
2.1800003,32,94.469823
2.1800003,32,94.469875
2.1800003,32,94.475502
2.1800003,32,94.479482
2.1800003,32,94.481424
2.1800003,32,94.485163
2.1800003,32,94.488931
2.1800003,32,94.498098
2.1800003,32,94.501799
2.1800003,32,94.503748
2.1800003,32,94.511405
2.1800003,32,94.516898
2.1800003,32,94.518781
2.1800003,32,94.520937
2.1800003,32,94.520994
2.1800003,32,94.523379
2.1800003,32,94.53295
2.1800003,32,94.533004
2.1800003,32,94.539347
2.1800003,32,94.544048
2.1800003,32,94.546191
2.1800003,32,94.550069
2.1800003,32,94.554203
2.1800003,32,94.563427
2.1800003,32,94.567414
2.1800003,32,94.569517
2.1800003,32,94.576158
2.1800003,32,94.581885
2.1800003,32,94.583844
2.1800003,32,94.585984
2.1800003,32,94.586027
2.1800003,32,94.587996
2.1800003,32,94.59754
2.1800003,32,94.597589
2.1800003,32,94.603513
2.1800003,32,94.60965
2.1800003,32,94.615988
2.1600003,34,94.616045
2.1800003,32,94.62043
2.1800003,32,94.630137
2.1800003,32,94.634883
2.1800003,32,94.637199
2.1800003,32,94.643603
2.1800003,32,94.650218
2.1800003,32,94.652456
2.1800003,32,94.654678
2.1800003,32,94.654727
2.1800003,32,94.657132
2.1800003,32,94.723137
2.1800003,32,94.723195
2.1800003,32,94.736476
2.1800003,32,94.742367
2.1800003,32,94.748524
2.1800003,32,94.748576
2.1800003,32,94.752839
2.1800003,32,94.762448
2.1800003,32,94.766537
2.1800003,32,94.768682
2.1800003,32,94.774759
2.1800003,32,94.780478
2.1800003,32,94.782389
2.1800003,32,94.784482
2.1800003,32,94.784528
2.1800003,32,94.786637
2.1800003,32,94.796301
2.1800003,32,94.796353
2.1800003,32,94.802109
2.1800003,32,94.805896
2.1800003,32,94.811642
2.1800003,32,94.811692
2.1800003,32,94.815501
2.1800003,32,94.825033
2.1800003,32,94.828953
2.1800003,32,94.830964
2.1800003,32,94.839672
2.1800003,32,94.845773
2.1800003,32,94.847787
2.1800003,32,94.849805
2.1800003,32,94.849848
2.1800003,32,94.851829
2.1800003,32,94.862613
2.1800003,32,94.862666
2.1800003,32,94.868714
2.1800003,32,94.872552
2.1800003,32,94.878131
2.1800003,32,94.878177
2.1800003,32,94.881881
2.1800003,32,94.891546
2.1800003,32,94.895224
2.1800003,32,94.897127
2.1800003,32,94.903106
2.1800003,32,94.908539
2.1800003,32,94.910422
2.1800003,32,94.912315
2.1800003,32,94.912347
2.1800003,32,94.914217
2.1800003,32,94.923265
2.1600003,34,94.926865
2.1800003,32,94.928693
2.1800003,32,94.932458
2.1800003,32,94.937901
2.1800003,32,94.93795
2.1800003,32,94.941669
2.1800003,32,94.953219
2.1700003,33,94.959297
2.1800003,32,94.959352
2.1800003,32,94.965744
2.1800003,32,94.971468
2.1800003,32,94.973453
2.1800003,32,94.975441
2.1800003,32,94.975484
2.1800003,32,94.9776
2.1800003,32,94.987579
2.1800003,32,94.99142
2.1800003,32,94.993373
2.1800003,32,94.996931
2.1800003,32,95.002258
2.1800003,32,95.002294
2.1800003,32,95.005834
2.1800003,32,95.01444
2.1800003,32,95.019692
2.1800003,32,95.019722
2.1800003,32,95.025034
2.1800003,32,95.030248
2.1800003,32,95.032029
2.1800003,32,95.033859
2.1800003,32,95.033889
2.1800003,32,95.035694
2.1800003,32,95.044599
2.1800003,32,95.048139
2.1800003,32,95.049944
2.1800003,32,95.055649
2.1800003,32,95.060968
2.1600003,34,95.064492
2.1800003,32,95.064522
2.1800003,32,95.073993
2.1800003,32,95.080034
2.1800003,32,95.080081
2.1800003,32,95.085556
2.1800003,32,95.090899
2.1800003,32,95.092782
2.1800003,32,95.09498
2.1800003,32,95.095024
2.1800003,32,95.097121
2.1800003,32,95.107205
2.1800003,32,95.111291
2.1800003,32,95.113144
2.1800003,32,95.116743
2.1800003,32,95.122311
2.1800003,32,95.125927
2.1800003,32,95.125957
2.1800003,32,95.135008
2.1800003,32,95.140351
2.1800003,32,95.14038
2.1800003,32,95.145647
2.1800003,32,95.150914
2.1800003,32,95.152734
2.1800003,32,95.154564
2.1800003,32,95.154593
2.1800003,32,95.156435
2.1800003,32,95.165258
2.1800003,32,95.171233
2.1800003,32,95.173099
2.1800003,32,95.176643
2.1800003,32,95.181967
2.1800003,32,95.186441
2.1800003,32,95.186495
2.1800003,32,95.196321
2.1800003,32,95.20283
2.1800003,32,95.202878
2.1800003,32,95.208347
2.1800003,32,95.21382
2.1800003,32,95.21574
2.1800003,32,95.217719
2.1800003,32,95.217754
2.1800003,32,95.219635
2.1800003,32,95.228355
2.1800003,32,95.231917
2.1800003,32,95.23373
2.1800003,32,95.237284
2.1800003,32,95.242505
2.1800003,32,95.246047
2.1800003,32,95.246077
2.1800003,32,95.254879
2.1800003,32,95.260168
2.1800003,32,95.260198
2.1800003,32,95.265469
2.1800003,32,95.273196
2.1800003,32,95.275331
2.1700003,33,95.279165
2.1800003,32,95.279199
2.1700003,33,95.279215
2.1800003,32,95.288681
2.1800003,32,95.292324
2.1800003,32,95.294189
2.1800003,32,95.297836
2.1800003,32,95.303441
2.1800003,32,95.307081
2.1800003,32,95.307112
2.1800003,32,95.315895
2.1800003,32,95.321432
2.1800003,32,95.321471
2.1800003,32,95.326775
2.1800003,32,95.332138
2.1800003,32,95.333988
2.1800003,32,95.337598
2.1800003,32,95.337628
2.1800003,32,95.337643
2.1800003,32,95.346361
2.1800003,32,95.350004
2.1800003,32,95.351842
2.1800003,32,95.355385
2.1800003,32,95.360636
2.1800003,32,95.822678
2.1600003,34,95.826237
2.1800003,32,95.831743
2.1800003,32,95.837682
2.1800003,32,95.837729
2.1800003,32,95.843082
2.1800003,32,95.848378
2.1800003,32,95.85387
2.1600003,34,95.853909
2.1800003,32,95.853926
2.1800003,32,95.853939
2.1800003,32,95.862741
2.1800003,32,95.866508
2.1800003,32,95.86837
2.1800003,32,95.871937
2.1800003,32,95.87717
2.1800003,32,95.88067
2.1800003,32,95.884152
2.1800003,32,95.889336
2.1800003,32,95.894933
2.1800003,32,95.894978
2.1800003,32,95.900922
2.1800003,32,95.907114
2.1800003,32,95.912819
2.1800003,32,95.912859
2.1800003,32,95.912875
2.1800003,32,95.912888
2.1800003,32,95.921985
2.1800003,32,95.92556
2.1800003,32,95.927374
2.1800003,32,95.933095
2.1800003,32,95.938553
2.1800003,32,96.041243
2.1800003,32,96.045001
2.1800003,32,96.050342
2.1800003,32,96.05702
2.1800003,32,96.057068
2.1800003,32,96.062376
2.1800003,32,96.067974
2.1800003,32,96.074212
2.1800003,32,96.074259
2.1800003,32,96.074277
2.1800003,32,96.074291
2.1800003,32,96.083682
2.1800003,32,96.087755
2.1800003,32,96.089615
2.1800003,32,96.093183
2.1800003,32,96.099118
2.1800003,32,96.103449
2.1800003,32,96.107089
2.1800003,32,96.112353
2.1800003,32,96.117926
2.1800003,32,96.117972
2.1800003,32,96.123411
2.1800003,32,96.128726
2.1800003,32,96.134217
2.1800003,32,96.134264
2.1800003,32,96.134281
2.1800003,32,96.134294
2.1800003,32,96.143393
2.1800003,32,96.146976
2.1800003,32,96.148802
2.1700003,33,96.156065
2.1800003,32,96.159609
2.1800003,32,96.163134
2.1800003,32,96.166632
2.1800003,32,96.172683
2.1800003,32,96.178116
2.1800003,32,96.178156
2.1800003,32,96.184162
2.1800003,32,96.190294
2.1800003,32,96.196375
2.1800003,32,96.196423
2.1800003,32,96.19644
2.1800003,32,96.196453
2.1800003,32,96.206855
2.1800003,32,96.210436
2.1800003,32,96.212254
2.1800003,32,96.217902
2.1800003,32,96.221894
2.1800003,32,96.22584
2.1800003,32,96.230326
2.1800003,32,96.236418
2.1800003,32,96.242072
2.1800003,32,96.242115
2.1800003,32,96.247844
2.1800003,32,96.254023
2.1800003,32,96.260049
2.1800003,32,96.260121
2.1800003,32,96.260139
2.1800003,32,96.260153
2.1800003,32,96.272007
2.1800003,32,96.275526
2.1800003,32,96.277423
2.1800003,32,96.282821
2.1800003,32,96.286656
2.1800003,32,96.290269
2.1800003,32,96.29384
2.1800003,32,96.299176
2.1800003,32,96.304823
2.1800003,32,96.304869
2.1800003,32,96.311186
2.1800003,32,96.316828
2.1800003,32,96.322383
2.1800003,32,96.322419
2.1800003,32,96.322435
2.1800003,32,96.322448
2.1800003,32,96.33139
2.1800003,32,96.33524
2.1800003,32,96.337084
2.1800003,32,96.342849
2.1800003,32,96.347094
2.1800003,32,96.351161
2.1800003,32,96.354735
2.1800003,32,96.360026
2.1800003,32,96.365288
2.1800003,32,96.36533
2.1800003,32,96.370949
2.1800003,32,96.378881
2.1800003,32,96.386883
2.1800003,32,96.386933
2.1800003,32,96.386949
2.1800003,32,96.386962
2.1700003,33,96.398291
2.1800003,32,96.400196
2.1800003,32,96.402346
2.1800003,32,96.4077
2.1800003,32,96.411221
2.1800003,32,96.414752
2.1800003,32,96.418401
2.1800003,32,96.423739
2.1800003,32,96.429065
2.1800003,32,96.429095
2.1800003,32,96.434448
2.1800003,32,96.439734
2.1800003,32,96.445081
2.1800003,32,96.445111
