#{"t_start": 1758581180.9858956, "env_id": "None"}
r,l,t
-0.5,1,603.259868
-0.12,13,603.287889
-0.18,19,603.324359
-0.12,13,603.34871
-0.08,9,603.365334
-0.08,9,603.382572
-0.15,16,603.412661
-0.06,7,603.425839
-0.11,12,603.448609
-0.1,11,603.469267
-0.05,6,603.480643
-0.15,16,603.511604
-0.11,12,603.53626
-0.09,10,603.556141
-0.07,8,603.571477
-0.1,11,603.593193
-0.14,15,603.622733
-0.52,3,603.628682
-0.15,16,603.660118
-0.13,14,604.155854
-0.1,11,604.176455
-0.07,8,604.192032
-0.04,5,604.20173
-0.09,10,604.220017
-0.1,11,604.241631
-0.03,4,604.250462
-0.11,12,604.273291
-0.11,12,604.29701
-0.15,16,604.330921
-0.05,6,604.342693
-0.12,13,604.367576
-0.53,4,604.375118
-0.14,15,604.404197
-0.14,15,604.434185
-0.17,18,604.469391
-0.09,10,604.489444
-0.05,6,604.500989
-0.16,17,604.534868
-0.12,13,604.561883
-0.11,12,604.586606
-0.08,9,604.604518
-0.05,6,604.6166
-0.11,12,604.641663
-0.18,19,604.678111
-0.1,11,604.699691
-0.07,8,604.714514
-0.15,16,604.744947
-0.06,7,604.758153
-0.14,15,604.786882
-0.07,8,604.801678
-0.13,14,604.828265
-0.07,8,604.842876
-0.07,8,604.858046
-0.07,8,604.873247
-0.09,10,604.89278
-0.1,11,604.913789
-0.11,12,604.936075
-0.12,13,604.960277
-0.17,18,604.994202
-0.13,14,605.021881
-0.2,21,605.063589
-0.52,3,605.069875
-0.1,11,605.090483
-0.01,2,605.094044
-0.09,10,605.112692
-0.08,9,605.129444
-0.1,11,605.150244
-0.06,7,605.163504
-0.02,3,605.169011
-0.09,10,605.187934
-0.5,1,605.189779
-0.04,5,605.199281
-0.06,7,605.212911
-0.15,16,605.244099
-0.07,8,605.259426
-0.09,10,605.279072
-0.12,13,605.304785
-0.13,14,605.332564
-0.13,14,605.365166
-0.09,10,605.386203
-0.05,6,605.397768
-0.14,15,605.42784
-0.04,5,605.438152
-0.09,10,605.457201
-0.08,9,605.474179
-0.11,12,605.497096
-0.08,9,605.514023
-0.09,10,605.532993
-0.17,18,605.567039
-0.09,10,605.586113
-0.07,8,605.600907
-0.08,9,605.618211
-0.06,7,605.631625
-0.06,7,605.645759
-0.15,16,605.680516
-0.06,7,605.695226
-0.08,9,605.713703
-0.54,5,605.722879
-0.06,7,605.73823
-0.08,9,605.756452
-0.54,5,605.767574
-0.52,3,605.773489
-0.09,10,605.793472
-0.13,14,605.82292
-0.16,17,605.855956
-0.05,6,605.868056
-0.12,13,605.892778
-0.09,10,605.913233
-0.11,12,605.936953
-0.07,8,605.953924
-0.11,12,605.977889
-0.08,9,605.995582
-0.14,15,606.023776
-0.19,20,606.062974
-0.07,8,606.078999
-0.2,21,606.119273
-0.08,9,606.136857
-0.09,10,606.155613
-0.1,11,606.177016
-0.04,5,606.186674
-0.11,12,606.208784
-0.11,12,606.231693
-0.21,22,606.273195
-0.12,13,606.29751
-0.52,3,606.303082
-0.08,9,606.320166
-0.16,17,606.352238
-0.08,9,606.370394
-0.07,8,606.386945
-0.11,12,606.413999
-0.11,12,606.437472
-0.09,10,606.456821
-0.1,11,606.478189
-0.17,18,606.512697
-0.16,17,606.544289
-0.18,19,606.581124
-0.15,16,606.611253
-0.06,7,606.624618
-0.06,7,606.638201
-0.12,13,606.663676
-0.07,8,606.67904
-0.52,3,606.692108
-0.16,17,606.723985
-0.52,3,606.730012
-0.17,18,606.76363
-0.09,10,606.782884
-0.1,11,606.80421
-0.07,8,606.819171
-0.13,14,606.846674
-0.15,16,606.878673
-0.04,5,606.888362
-0.08,9,606.906785
-0.5,1,606.90882
-0.09,10,606.928852
-0.1,11,606.95172
-0.09,10,606.971829
-0.08,9,606.99011
-0.18,19,607.029664
-0.13,14,607.058747
-0.07,8,607.076579
-0.13,14,607.104779
-0.11,12,607.215903
-0.56,7,607.229524
-0.11,12,607.25209
-0.08,9,607.268718
-0.14,15,607.296955
-0.05,6,607.308381
-0.11,12,607.331447
-0.13,14,607.357602
-0.11,12,607.380198
-0.17,18,607.413252
-0.07,8,607.429705
-0.57,8,607.446289
-0.11,12,607.47186
-0.06,7,607.485376
-0.09,10,607.503869
-0.07,8,607.519145
-0.03,4,607.526922
-0.14,15,607.554788
-0.12,13,607.578864
-0.16,17,607.610681
-0.07,8,607.625529
-0.15,16,607.656277
-0.11,12,607.678801
-0.06,7,607.691814
-0.1,11,607.712178
-0.12,13,607.736508
-0.21,22,607.778747
-0.09,10,607.797497
-0.12,13,607.831689
-0.1,11,607.86154
-0.1,11,607.955637
-0.16,17,608.004632
-0.08,9,608.022051
-0.13,14,608.053053
-0.1,11,608.076303
-0.12,13,608.104632
-0.09,10,608.127065
-0.14,15,608.157613
-0.07,8,608.175042
-0.11,12,608.198401
-0.08,9,608.215671
-0.09,10,608.234605
-0.04,5,608.244613
-0.5,1,608.246709
-0.55,6,608.258518
-0.14,15,608.288045
-0.1,11,608.31003
-0.1,11,608.333967
-0.16,17,608.8674
-0.1,11,608.888211
-0.13,14,608.917407
-0.08,9,608.937201
-0.15,16,608.967664
-0.15,16,608.997653
-0.08,9,609.0164
-0.13,14,609.042811
-0.14,15,609.072188
-0.13,14,609.09868
-0.16,17,609.131377
-0.13,14,609.157929
-0.2,21,609.199012
-0.16,17,609.231308
-0.12,13,609.255338
-0.16,17,609.287869
-0.51,2,609.291652
-0.09,10,609.309986
-0.25,26,609.358933
-0.15,16,609.388863
-0.03,4,609.396435
-0.09,10,609.414925
-0.02,3,609.420801
-0.1,11,609.442117
-0.07,8,609.45722
-0.07,8,609.472448
-0.06,7,609.485714
-0.2,21,609.526752
-0.1,11,609.551692
-0.13,14,609.579438
-0.09,10,609.598274
-0.16,17,609.630678
-0.04,5,609.639916
-0.15,16,609.671494
-0.16,17,609.703976
-0.08,9,609.72145
-0.17,18,609.755299
-0.11,12,609.778667
-0.1,11,609.799142
-0.09,10,609.818121
-0.09,10,609.836595
-0.12,13,609.861287
-0.11,12,609.885363
-0.09,10,609.904958
-0.53,4,609.913164
-0.12,13,609.941066
-0.11,12,609.964571
-0.07,8,609.980003
-0.13,14,610.006524
-0.31,32,610.069197
-0.5,1,610.071403
-0.12,13,610.096373
-0.12,13,610.122482
-0.13,14,610.149646
-0.13,14,610.177181
-0.1,11,610.19845
-0.11,12,610.221143
-0.11,12,610.245051
-0.16,17,610.278303
-0.53,4,610.285959
-0.23,24,610.33175
-0.15,16,610.36155
-0.06,7,610.374761
-0.5,1,610.376812
-0.03,4,610.384588
-0.07,8,610.399892
-0.08,9,610.416528
-0.1,11,610.437326
-0.09,10,610.45621
-0.11,12,610.47874
-0.05,6,610.491132
-0.12,13,610.516889
-0.08,9,610.533829
-0.11,12,610.55678
-0.15,16,610.589345
-0.11,12,610.616695
-0.07,8,610.632791
-0.07,8,610.649356
-0.05,6,610.660679
-0.12,13,610.686166
-0.11,12,610.70912
-0.12,13,610.733328
-0.12,13,610.758271
-0.14,15,610.786688
-0.1,11,610.807781
-0.09,10,610.826302
-0.04,5,610.835706
-0.06,7,610.84994
-0.06,7,610.862965
-0.14,15,610.893902
-0.13,14,610.921734
-0.07,8,610.936987
-0.09,10,610.956466
-0.12,13,610.981511
-0.11,12,611.005672
-0.14,15,611.036796
-0.55,6,611.048691
-0.14,15,611.076951
-0.06,7,611.090004
-0.11,12,611.112612
-0.17,18,611.147405
-0.07,8,611.162776
-0.18,19,611.207266
-0.1,11,611.230648
-0.5,1,611.23258
-0.14,15,611.262649
-0.08,9,611.279493
-0.13,14,611.313258
-0.09,10,611.33757
-0.11,12,611.364775
-0.07,8,611.381135
-0.17,18,611.421233
-0.04,5,611.430589
-0.13,14,611.458323
-0.11,12,611.481311
-0.07,8,611.496603
-0.15,16,611.52736
-0.51,2,611.531184
-0.09,10,611.561598
-0.17,18,611.611084
-0.51,2,611.615357
-0.09,10,611.638327
-0.05,6,611.652206
-0.11,12,611.6782
-0.07,8,611.694696
-0.14,15,611.725589
-0.54,5,611.736258
-0.11,12,611.763808
-0.08,9,611.780751
-0.16,17,611.813178
-0.08,9,611.830079
-0.13,14,611.856685
-0.16,17,611.89025
-0.16,17,611.923106
-0.06,7,611.936875
-0.19,20,611.98031
-0.11,12,612.003368
-0.07,8,612.018463
-0.55,6,612.029844
-0.05,6,612.042041
-0.09,10,612.061041
-0.09,10,612.081183
-0.1,11,612.101831
-0.11,12,612.124946
-0.12,13,612.149429
-0.09,10,612.168073
-0.1,11,612.190368
-0.08,9,612.207782
-0.19,20,612.245575
-0.07,8,612.26228
-0.13,14,612.291133
-0.5,1,612.293431
-0.53,4,612.301637
-0.08,9,612.318522
-0.5,1,612.320371
-0.14,15,612.348766
-0.09,10,612.367365
-0.57,8,612.382616
-0.14,15,612.411235
-0.56,7,612.424275
-0.12,13,612.44903
-0.14,15,612.47747
-0.19,20,612.515187
-0.08,9,612.532558
-0.08,9,612.549627
-0.53,4,612.556762
-0.1,11,612.577452
-0.15,16,612.608058
-0.15,16,612.639037
-0.1,11,612.661777
-0.09,10,612.685713
-0.05,6,612.700155
-0.13,14,612.730594
-0.17,18,612.766271
-0.14,15,612.798035
-0.15,16,612.829468
-0.08,9,612.849104
-0.05,6,612.860893
-0.09,10,612.880907
-0.16,17,612.915934
-0.12,13,613.436909
-0.5,1,613.438902
-0.05,6,613.451186
-0.06,7,613.46548
-0.15,16,613.496531
-0.06,7,613.510266
-0.18,19,613.546225
-0.55,6,613.557541
-0.15,16,613.58831
-0.05,6,613.599917
-0.11,12,613.623448
-0.53,4,613.63152
-0.08,9,613.648277
-0.54,5,613.659595
-0.12,13,613.685373
-0.1,11,613.706734
-0.52,3,613.713018
-0.06,7,613.73489
-0.04,5,613.744819
-0.14,15,613.774918
-0.51,2,613.778641
-0.16,17,613.811282
-0.1,11,613.832847
-0.5,1,613.835315
-0.2,21,613.875777
-0.2,21,613.916122
-0.07,8,613.931064
-0.06,7,613.944724
-0.17,18,613.979513
-0.13,14,614.007236
-0.13,14,614.034015
-0.08,9,614.050526
-0.52,3,614.056332
-0.09,10,614.075222
-0.1,11,614.095716
-0.1,11,614.117363
-0.54,5,614.127594
-0.16,17,614.159505
-0.22,23,614.203146
-0.15,16,614.234306
-0.1,11,614.25526
-0.13,14,614.28167
-0.11,12,614.30452
-0.07,8,614.321482
-0.14,15,614.350575
-0.06,7,614.364294
-0.5,1,614.366343
-0.2,21,614.406549
-0.13,14,614.433109
-0.1,11,614.453514
-0.1,11,614.474574
-0.11,12,614.497646
-0.09,10,614.51745
-0.13,14,614.544562
-0.07,8,614.559741
-0.13,14,614.586337
-0.15,16,614.617826
-0.11,12,614.640539
-0.06,7,614.654245
-0.12,13,614.678258
-0.08,9,614.695655
-0.1,11,614.716234
-0.11,12,614.740179
-0.1,11,614.763705
-0.17,18,614.802245
-0.14,15,614.831069
-0.16,17,614.864199
-0.07,8,614.879426
-0.1,11,614.901349
-0.11,12,614.927568
-0.09,10,614.949531
-0.13,14,614.97589
-0.11,12,614.998262
-0.51,2,615.002604
-0.08,9,615.01931
-0.08,9,615.03739
-0.09,10,615.06152
-0.17,18,615.097462
-0.02,3,615.103356
-0.11,12,615.126805
-0.16,17,615.159407
-0.11,12,615.182729
-0.06,7,615.197651
-0.06,7,615.211625
-0.14,15,615.242363
-0.14,15,615.271403
-0.1,11,615.293058
-0.5,1,615.295185
-0.08,9,615.312371
-0.13,14,615.339896
-0.17,18,615.375189
-0.07,8,615.390057
-0.06,7,615.403295
-0.1,11,615.424176
-0.07,8,615.439909
-0.54,5,615.45038
-0.1,11,615.472344
-0.08,9,615.490664
-0.12,13,615.516079
-0.08,9,615.53335
-0.06,7,615.546237
-0.14,15,615.575671
-0.14,15,615.604105
-0.07,8,615.619443
-0.15,16,615.649633
-0.09,10,615.669319
-0.05,6,615.680585
-0.08,9,615.698419
-0.08,9,615.71574
-0.08,9,615.732875
-0.52,3,615.738344
-0.1,11,615.759477
-0.08,9,615.776634
-0.23,24,615.828751
-0.09,10,615.848317
-0.1,11,615.868836
-0.09,10,615.887954
-0.06,7,615.901245
-0.14,15,615.931978
-0.5,1,615.933908
-0.09,10,615.953147
-0.07,8,615.96917
-0.09,10,615.988747
-0.1,11,616.010978
-0.05,6,616.02222
-0.13,14,616.048503
-0.07,8,616.063703
-0.23,24,616.112102
-0.51,2,616.115959
-0.02,3,616.121668
-0.06,7,616.134948
-0.13,14,616.161434
-0.5,1,616.163451
-0.08,9,616.18058
-0.08,9,616.197714
-0.14,15,616.227135
-0.13,14,616.253144
-0.08,9,616.270007
-0.15,16,616.300807
-0.16,17,616.334399
-0.08,9,616.351107
-0.11,12,616.373714
-0.15,16,616.404302
-0.11,12,616.427187
-0.1,11,616.449058
-0.1,11,616.469522
-0.07,8,616.484486
-0.04,5,616.494044
-0.1,11,616.515085
-0.14,15,616.543557
-0.53,4,616.551316
-0.55,6,616.562671
-0.09,10,616.583317
-0.07,8,616.598814
-0.11,12,616.621593
-0.11,12,616.644447
-0.07,8,616.661369
-0.12,13,616.689058
-0.09,10,616.709591
-0.05,6,616.722523
-0.56,7,616.737337
-0.1,11,616.760551
-0.12,13,616.787606
-0.05,6,616.800268
-0.12,13,616.829599
-0.17,18,616.869962
-0.11,12,616.892376
-0.15,16,616.923268
-0.13,14,616.950546
-0.18,19,616.988513
-0.07,8,617.005988
-0.28,29,617.062584
-0.13,14,617.089267
-0.11,12,617.114925
-0.17,18,617.14942
-0.1,11,617.170356
-0.1,11,617.19134
-0.15,16,617.221158
-0.12,13,617.247964
-0.09,10,617.267497
-0.08,9,617.284312
-0.19,20,617.322101
-0.05,6,617.332962
-0.11,12,617.355559
-0.08,9,617.372738
-0.02,3,617.378464
-0.06,7,617.391857
-0.12,13,617.418476
-0.06,7,617.431357
-0.1,11,617.914579
-0.54,5,617.924112
-0.56,7,617.937647
-0.51,2,617.94225
-0.07,8,617.95786
-0.06,7,617.971826
-0.53,4,617.979324
-0.15,16,618.011757
-0.5,1,618.014157
-0.13,14,618.041382
-0.14,15,618.06921
-0.12,13,618.095303
-0.04,5,618.105152
-0.15,16,618.135344
-0.08,9,618.152174
-0.08,9,618.169906
-0.07,8,618.186587
-0.08,9,618.204395
-0.15,16,618.233941
-0.1,11,618.254627
-0.21,22,618.297521
-0.14,15,618.326424
-0.14,15,618.355179
-0.1,11,618.375983
-0.11,12,618.398287
-0.04,5,618.407817
-0.13,14,618.434192
-0.16,17,618.465975
-0.07,8,618.480875
-0.14,15,618.510905
-0.12,13,618.535594
-0.11,12,618.558794
-0.1,11,618.580086
-0.13,14,618.60572
-0.16,17,618.638085
-0.1,11,618.659425
-0.52,3,618.665397
-0.12,13,618.690355
-0.16,17,618.723581
-0.14,15,618.753757
-0.13,14,618.780742
-0.07,8,618.795803
-0.12,13,618.820851
-0.15,16,618.854228
-0.16,17,618.88644
-0.12,13,618.912241
-0.16,17,618.95304
-0.16,17,618.987591
-0.13,14,619.014628
-0.14,15,619.044328
-0.1,11,619.065301
-0.12,13,619.089986
-0.13,14,619.116999
-0.12,13,619.141665
-0.2,21,619.183604
-0.13,14,619.21018
-0.07,8,619.225597
-0.13,14,619.2517
-0.14,15,619.280893
-0.14,15,619.309931
-0.08,9,619.326884
-0.05,6,619.338105
-0.06,7,619.351524
-0.17,18,619.385541
-0.08,9,619.402279
-0.52,3,619.408299
-0.14,15,619.436844
-0.12,13,619.461404
-0.12,13,619.487672
-0.21,22,619.530486
-0.11,12,619.553119
-0.56,7,619.566536
-0.52,3,619.572094
-0.05,6,619.583813
-0.16,17,619.615887
-0.08,9,619.632705
-0.12,13,619.657259
-0.09,10,619.676717
-0.1,11,619.697592
-0.11,12,619.721623
-0.04,5,619.731301
-0.03,4,619.7389
-0.07,8,619.753973
-0.16,17,619.78616
-0.15,16,619.818121
-0.08,9,619.835446
-0.5,1,619.837404
-0.13,14,619.863831
-0.17,18,619.897771
-0.08,9,619.915718
-0.13,14,619.941818
-0.14,15,619.972121
-0.08,9,619.997744
-0.17,18,620.032714
-0.08,9,620.049445
-0.1,11,620.071098
-0.15,16,620.102587
-0.11,12,620.125696
-0.06,7,620.139068
-0.06,7,620.151941
-0.1,11,620.17502
-0.06,7,620.188104
-0.14,15,620.217314
-0.13,14,620.24301
-0.52,3,620.250505
-0.08,9,620.270053
-0.08,9,620.28733
-0.14,15,620.316007
-0.06,7,620.32941
-0.1,11,620.350725
-0.11,12,620.373504
-0.15,16,620.403971
-0.13,14,620.4336
-0.13,14,620.46142
-0.07,8,620.476972
-0.06,7,620.490426
-0.13,14,620.516791
-0.13,14,620.54345
-0.04,5,620.55322
-0.11,12,620.575701
-0.22,23,620.620642
-0.08,9,620.637786
-0.09,10,620.65698
-0.16,17,620.688814
-0.11,12,620.711692
-0.5,1,620.713552
-0.15,16,620.746268
-0.16,17,620.778722
-0.04,5,620.788306
-0.04,5,620.797506
-0.11,12,620.820519
-0.13,14,620.8479
-0.16,17,620.880398
-0.08,9,620.897192
-0.02,3,620.902924
-0.08,9,620.921006
-0.07,8,620.936294
-0.07,8,620.951995
-0.1,11,620.973008
-0.11,12,620.995833
-0.09,10,621.017035
-0.54,5,621.031156
-0.09,10,621.05301
-0.1,11,621.073745
-0.08,9,621.091046
-0.08,9,621.107961
-0.07,8,621.122882
-0.07,8,621.138361
-0.08,9,621.156071
-0.15,16,621.186332
-0.11,12,621.209257
-0.14,15,621.256955
-0.17,18,621.293966
-0.17,18,621.331719
-0.1,11,621.354212
-0.06,7,621.36929
-0.18,19,621.4063
-0.1,11,621.427022
-0.08,9,621.443917
-0.07,8,621.459288
-0.11,12,621.482888
-0.15,16,621.514234
-0.19,20,621.55216
-0.12,13,621.576562
-0.09,10,621.595422
-0.18,19,621.631125
-0.08,9,621.648663
-0.51,2,621.652562
-0.1,11,621.674387
-0.09,10,621.693742
-0.1,11,621.714817
-0.09,10,621.734439
-0.12,13,621.758979
-0.1,11,621.780335
-0.07,8,621.796569
-0.08,9,621.814668
-0.13,14,621.842116
-0.11,12,621.866727
-0.1,11,621.886857
-0.17,18,622.410123
-0.04,5,622.419725
-0.09,10,622.43926
-0.06,7,622.453988
-0.05,6,622.465416
-0.06,7,622.481135
-0.04,5,622.490383
-0.12,13,622.514985
-0.05,6,622.525497
-0.05,6,622.537666
-0.15,16,622.568491
-0.19,20,622.606452
-0.15,16,622.638071
-0.07,8,622.653765
-0.12,13,622.679219
-0.54,5,622.688503
-0.08,9,622.705841
-0.21,22,622.74807
-0.11,12,622.770949
-0.52,3,622.776689
-0.07,8,622.791959
-0.13,14,622.818979
-0.07,8,622.834119
-0.06,7,622.847541
-0.16,17,622.879574
-0.12,13,622.904172
-0.08,9,622.922055
-0.13,14,622.949949
-0.08,9,622.967298
-0.13,14,622.99297
-0.12,13,623.017823
-0.04,5,623.027655
-0.08,9,623.044809
-0.13,14,623.071738
-0.16,17,623.106882
-0.12,13,623.135251
-0.15,16,623.165609
-0.15,16,623.197459
-0.15,16,623.230073
-0.09,10,623.250146
-0.08,9,623.268294
-0.15,16,623.300456
-0.1,11,623.320817
-0.07,8,623.335762
-0.2,21,623.376058
-0.16,17,623.407843
-0.15,16,623.437664
-0.12,13,623.462339
-0.09,10,623.487537
-0.16,17,623.51993
-0.1,11,623.540757
-0.08,9,623.557623
-0.18,19,623.594012
-0.11,12,623.616686
-0.1,11,623.637306
-0.05,6,623.648411
-0.07,8,623.665262
-0.16,17,623.701201
-0.07,8,623.718152
-0.08,9,623.73545
-0.1,11,623.757798
-0.06,7,623.773676
-0.5,1,623.775508
-0.15,16,623.807414
-0.05,6,623.819286
-0.14,15,623.848537
-0.09,10,623.867292
-0.05,6,623.879638
-0.1,11,623.900503
-0.13,14,623.932366
-0.53,4,623.939874
-0.1,11,623.961959
-0.53,4,623.96925
-0.05,6,623.981468
-0.08,9,623.999397
-0.07,8,624.016377
-0.15,16,624.04896
-0.15,16,624.08156
-0.13,14,624.110283
-0.12,13,624.1392
-0.06,7,624.156774
-0.11,12,624.183276
-0.08,9,624.201378
-0.54,5,624.210752
-0.54,5,624.220346
-0.15,16,624.252046
-0.07,8,624.26775
-0.22,23,624.313189
-0.11,12,624.338063
-0.13,14,624.365319
-0.09,10,624.385542
-0.14,15,624.415282
-0.14,15,624.445843
-0.5,1,624.447953
-0.08,9,624.466416
-0.08,9,624.483614
-0.11,12,624.506515
-0.08,9,624.524106
-0.08,9,624.54164
-0.08,9,624.558516
-0.15,16,624.588189
-0.11,12,624.610653
-0.09,10,624.629504
-0.12,13,624.654412
-0.1,11,624.675557
-0.14,15,624.704468
-0.14,15,624.732824
-0.11,12,624.756461
-0.12,13,624.781014
-0.13,14,624.808086
-0.07,8,624.823081
-0.08,9,624.840998
-0.1,11,624.861707
-0.51,2,624.865861
-0.05,6,624.878109
-0.1,11,624.899482
-0.11,12,624.923625
-0.12,13,624.948364
-0.19,20,624.986454
-0.12,13,625.012285
-0.02,3,625.01789
-0.07,8,625.033903
-0.13,14,625.062211
-0.51,2,625.066126
-0.11,12,625.089675
-0.02,3,625.095621
-0.07,8,625.110932
-0.5,1,625.112902
-0.51,2,625.117474
-0.09,10,625.137358
-0.03,4,625.145904
-0.16,17,625.179913
-0.1,11,625.204149
-0.12,13,625.232206
-0.05,6,625.243388
-0.56,7,625.256783
-0.18,19,625.293893
-0.08,9,625.312053
-0.11,12,625.336245
-0.09,10,625.355473
-0.16,17,625.389776
-0.17,18,625.424663
-0.53,4,625.432272
-0.08,9,625.449393
-0.05,6,625.461941
-0.11,12,625.486095
-0.16,17,625.520028
-0.13,14,625.54711
-0.1,11,625.568172
-0.06,7,625.581787
-0.1,11,625.602792
-0.13,14,625.629453
-0.13,14,625.655691
-0.14,15,625.684058
-0.08,9,625.701426
-0.13,14,625.727852
-0.21,22,625.769056
-0.11,12,625.791774
-0.07,8,625.807331
-0.13,14,625.8345
-0.52,3,625.840109
-0.55,6,625.851909
-0.53,4,625.859913
-0.08,9,625.876916
-0.53,4,625.884584
-0.16,17,625.917055
-0.5,1,625.918998
-0.09,10,625.937705
-0.1,11,625.958368
-0.05,6,625.969841
-0.07,8,625.985471
-0.16,17,626.01904
-0.14,15,626.047168
-0.12,13,626.072122
-0.08,9,626.088863
-0.2,21,626.128524
-0.07,8,626.144395
-0.13,14,626.170679
-0.08,9,626.187665
-0.13,14,626.213461
-0.08,9,626.232666
-0.1,11,626.257065
-0.04,5,626.266844
-0.16,17,626.299056
-0.06,7,626.312415
-0.08,9,626.3298
-0.06,7,626.343216
-0.12,13,626.367608
-0.1,11,626.388752
-0.07,8,626.403465
-0.13,14,626.89751
-0.53,4,626.906432
-0.15,16,626.938359
-0.05,6,626.94997
-0.09,10,626.969995
-0.09,10,626.989636
-0.1,11,627.010491
-0.14,15,627.038827
-0.05,6,627.050603
-0.15,16,627.081851
-0.08,9,627.099249
-0.17,18,627.133252
-0.08,9,627.15072
-0.12,13,627.175686
-0.51,2,627.179501
-0.18,19,627.216383
-0.53,4,627.224008
-0.08,9,627.242801
-0.55,6,627.256042
-0.53,4,627.264294
-0.06,7,627.280597
-0.06,7,627.296528
-0.04,5,627.307717
-0.13,14,627.335911
-0.12,13,627.360935
-0.13,14,627.388063
-0.52,3,627.393784
-0.13,14,627.420821
-0.2,21,627.460597
-0.06,7,627.473573
-0.08,9,627.491042
-0.13,14,627.517956
-0.06,7,627.531917
-0.08,9,627.549152
-0.11,12,627.571628
-0.21,22,627.614684
-0.11,12,627.637932
-0.52,3,627.644629
-0.04,5,627.654293
-0.08,9,627.673861
-0.13,14,627.702607
-0.14,15,627.736233
-0.13,14,627.764726
-0.11,12,627.78863
-0.07,8,627.804757
-0.08,9,627.822143
-0.16,17,627.854944
-0.08,9,627.872578
-0.14,15,627.901436
-0.11,12,627.925986
-0.11,12,627.949492
-0.07,8,627.965748
-0.06,7,627.979178
-0.16,17,628.013008
-0.17,18,628.053509
-0.08,9,628.155601
-0.51,2,628.160252
-0.08,9,628.177913
-0.13,14,628.205069
-0.1,11,628.226152
-0.18,19,628.262901
-0.07,8,628.277445
-0.16,17,628.309426
-0.14,15,628.341125
-0.11,12,628.366051
-0.06,7,628.378995
-0.14,15,628.407322
-0.04,5,628.416204
-0.11,12,628.439048
-0.07,8,628.454241
-0.12,13,628.479303
-0.09,10,628.498249
-0.51,2,628.502047
-0.05,6,628.513732
-0.07,8,628.528747
-0.09,10,628.547438
-0.15,16,628.577819
-0.22,23,628.620777
-0.05,6,628.63182
-0.08,9,628.648695
-0.05,6,628.660853
-0.21,22,628.701945
-0.11,12,628.724938
-0.14,15,628.752838
-0.03,4,628.761445
-0.12,13,628.786235
-0.1,11,628.806861
-0.1,11,628.827378
-0.13,14,628.853226
-0.17,18,628.887243
-0.15,16,628.918139
-0.05,6,628.929442
-0.14,15,628.957643
-0.05,6,628.969291
-0.09,10,628.988898
-0.1,11,629.009854
-0.08,9,629.026839
-0.09,10,629.045805
-0.07,8,629.060457
-0.09,10,629.079541
-0.12,13,629.103709
-0.09,10,629.122774
-0.06,7,629.13623
-0.5,1,629.138193
-0.07,8,629.152492
-0.11,12,629.17564
-0.07,8,629.191026
-0.18,19,629.226106
-0.09,10,629.245046
-0.13,14,629.271168
-0.12,13,629.296693
-0.2,21,629.337335
-0.56,7,629.350388
-0.09,10,629.372389
-0.06,7,629.389545
-0.07,8,629.405092
-0.11,12,629.427728
-0.07,8,629.442381
-0.09,10,629.461475
-0.07,8,629.476742
-0.12,13,629.501821
-0.11,12,629.525935
-0.12,13,629.550746
-0.15,16,629.580783
-0.16,17,629.613124
-0.08,9,629.630044
-0.12,13,629.654833
-0.04,5,629.664034
-0.11,12,629.686825
-0.13,14,629.713773
-0.12,13,629.738624
-0.54,5,629.748049
-0.03,4,629.755645
-0.05,6,629.766721
-0.09,10,629.785651
-0.16,17,629.817745
-0.16,17,629.849876
-0.07,8,629.86468
-0.09,10,629.88338
-0.06,7,629.896286
-0.14,15,629.926366
-0.12,13,629.951597
-0.09,10,629.970925
-0.5,1,629.973047
-0.11,12,629.996941
-0.18,19,630.033429
-0.11,12,630.056334
-0.16,17,630.089809
-0.16,17,630.122442
-0.56,7,630.135882
-0.08,9,630.153162
-0.09,10,630.172067
-0.15,16,630.202669
-0.08,9,630.220197
-0.08,9,630.237461
-0.54,5,630.247402
-0.13,14,630.27371
-0.09,10,630.293059
-0.17,18,630.327845
-0.14,15,630.356072
-0.18,19,630.392766
-0.08,9,630.411292
-0.14,15,630.444805
-0.11,12,630.467957
-0.11,12,630.490138
-0.51,2,630.494105
-0.1,11,630.514375
-0.12,13,630.539539
-0.06,7,630.553644
-0.11,12,630.575892
-0.1,11,630.59809
-0.09,10,630.617532
-0.1,11,630.638995
-0.55,6,630.650898
-0.16,17,630.685156
-0.05,6,630.696554
-0.08,9,630.713229
-0.13,14,630.739811
-0.5,1,630.741978
-0.04,5,630.751264
-0.09,10,630.770075
-0.08,9,630.787497
-0.08,9,630.804226
-0.51,2,630.808226
-0.07,8,630.823555
-0.13,14,630.850377
-0.11,12,630.87284
-0.12,13,630.897458
-0.18,19,631.382266
-0.26,27,631.432737
-0.5,1,631.434883
-0.12,13,631.462087
-0.1,11,631.487275
-0.13,14,631.515426
-0.09,10,631.534468
-0.14,15,631.563467
-0.16,17,631.595067
-0.52,3,631.601089
-0.07,8,631.61619
-0.1,11,631.637662
-0.13,14,631.665736
-0.13,14,631.691939
-0.18,19,631.728423
-0.08,9,631.746412
-0.5,1,631.748566
-0.07,8,631.764248
-0.11,12,631.787601
-0.08,9,631.805183
-0.15,16,631.836652
-0.07,8,631.852747
-0.07,8,631.868253
-0.5,1,631.870337
-0.07,8,631.887972
-0.55,6,631.901237
-0.1,11,631.925609
-0.17,18,631.967815
